customerId,customerName,id,lineOfBusinessCode,totalPremium,effectiveDate,cancellationDate,expirationDate,RenewalDate,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,claimAmount,durationInMonths,RenewalStatus
176,Erica Simon,1176,GL,2569.3,2034-08-31,2035-01-02,2035-08-31,,2579.57,26,Consulting,6950911.43,ACH Transfer,0,2069.3,12,0
177,Mary Diaz,1177,GL,7218.44,2034-09-30,,2035-09-30,2035-10-01,7420.44,19,Technology,4633497.04,Cheque,0,6718.44,12,1
178,Margaret Wilson,1178,GL,4480.62,2034-10-31,2035-07-12,2035-10-31,,4304.52,92,Technology,2342564.1,Credit Card,1,3980.62,12,0
179,Rachel Fox,1179,GL,9430.57,2034-11-30,,2035-11-30,2035-12-01,9676.73,17,Technology,6178306.03,Credit Card,0,8930.57,12,1
180,Amber Gilbert,1180,GL,2237.69,2034-12-31,2035-08-23,2035-12-31,,2246.92,43,Manufacturing,2603295.37,Credit Card,1,1737.69,12,0
181,Jeremy Henderson,1181,GL,4069.6,2035-01-31,,2036-01-31,2036-02-01,4258.02,41,Retail,5818554.37,Credit Card,0,3569.6,12,1
182,Brandon Nelson,1182,GL,2021.26,2035-02-28,2036-02-17,2036-02-28,,1989.3,42,Consulting,3656166.6,Credit Card,0,1521.26,12,0
183,Monica Johnson,1183,GL,9322.24,2035-03-31,,2036-03-31,2036-04-01,9445.87,50,Consulting,8253167.04,Cheque,1,8822.24,12,1
184,Robert Carr,1184,GL,8896.05,2035-04-30,,2036-04-30,2036-05-01,9280.38,84,Retail,8224891.99,ACH Transfer,1,8396.05,12,1
185,Jessica Lowe,1185,GL,3321.47,2035-05-31,,2036-05-31,2036-06-01,3189.44,40,Retail,4825768.94,Cheque,1,2821.47,12,1
186,Anne Jones,1186,GL,6939.86,2035-06-30,,2036-06-30,2036-07-01,7243.29,39,Retail,3573109.18,Cheque,1,6439.86,12,1
187,Laura Johnson,1187,GL,8355.0,2035-07-31,,2036-07-31,2036-08-01,8511.98,23,Retail,3689341.99,Credit Card,1,7855.0,12,1
188,Derek Ritter,1188,GL,5996.81,2035-08-31,,2036-08-31,2036-09-01,5737.65,96,Construction,8076573.8,Cheque,1,5496.81,12,1
189,Karen Vega,1189,GL,5766.86,2035-09-30,,2036-09-30,2036-10-01,5652.08,52,Consulting,3348976.88,Credit Card,0,5266.86,12,1
190,Scott Graves,1190,GL,3176.67,2035-10-31,2036-03-02,2036-10-31,,3242.8,47,Construction,2169687.8,Cheque,0,2676.67,12,0
191,Mary Carter,1191,GL,1837.92,2035-11-30,2036-04-24,2036-11-30,,1758.4,63,Technology,938414.58,Credit Card,1,1337.92,12,0
192,Angela Sexton,1192,GL,9074.94,2035-12-31,,2036-12-31,2037-01-01,9149.51,97,Technology,4720261.9,Credit Card,0,8574.94,12,1
193,Pamela Freeman,1193,GL,9103.76,2036-01-31,,2037-01-31,2037-02-01,8963.46,69,Consulting,4873107.78,Cheque,1,8603.76,12,1
194,Emily Sutton,1194,GL,6697.91,2036-02-29,2036-11-24,2037-02-28,,6778.9,43,Technology,8424996.23,Cheque,0,6197.91,12,0
195,Nathaniel Johnson,1195,GL,4051.27,2036-03-31,2036-11-27,2037-03-31,,3867.24,48,Retail,2290263.09,ACH Transfer,1,3551.27,12,0
196,Shawn Reese,1196,GL,4142.89,2036-04-30,,2037-04-30,2037-05-01,4296.81,34,Construction,3871813.61,ACH Transfer,0,3642.89,12,1
197,Ashley Garcia,1197,GL,7533.6,2036-05-31,2037-01-25,2037-05-31,,7890.31,40,Retail,8103216.82,ACH Transfer,0,7033.6,12,0
198,Elaine Salas,1198,GL,9073.99,2036-06-30,2036-08-22,2037-06-30,,9499.45,75,Technology,8253873.75,Cheque,0,8573.99,12,0
199,Danny Morales,1199,GL,8983.78,2036-07-31,,2037-07-31,2037-08-01,9208.06,61,Construction,3907649.65,Cheque,0,8483.78,12,1
200,Adam Garcia,1200,GL,8018.88,2036-08-31,,2037-08-31,2037-09-01,7722.25,50,Retail,4645327.83,Credit Card,0,7518.88,12,1
201,Jennifer Jones,1201,GL,6778.28,2036-09-30,,2037-09-30,2037-10-01,6953.34,67,Consulting,3102530.32,ACH Transfer,1,6278.28,12,1
202,Howard Harper,1202,GL,1757.26,2036-10-31,2036-11-01,2037-10-31,,1673.72,62,Retail,9332293.3,Credit Card,1,1257.26,12,0
203,Michele Boyle,1203,GL,2454.66,2036-11-30,,2037-11-30,2037-12-01,2337.36,58,Technology,1274573.28,Credit Card,1,1954.66,12,1
204,Donna Sanders,1204,GL,9086.99,2036-12-31,,2037-12-31,2038-01-01,8926.7,33,Construction,9344119.29,Credit Card,0,8586.99,12,1
205,Robert Hall,1205,GL,6457.86,2037-01-31,2037-08-28,2038-01-31,,6450.53,75,Consulting,6870277.87,Credit Card,1,5957.86,12,0
206,Jeremy Bennett,1206,GL,1082.77,2037-02-28,,2038-02-28,2038-03-01,1112.05,16,Construction,5362564.31,ACH Transfer,0,582.77,12,1
207,Kevin Suarez,1207,GL,1913.24,2037-03-31,2037-04-08,2038-03-31,,1948.31,82,Consulting,423324.7,Credit Card,0,1413.24,12,0
208,Stephanie Jordan,1208,GL,6971.52,2037-04-30,2038-01-23,2038-04-30,,6933.81,94,Construction,4808402.3,Cheque,0,6471.52,12,0
209,Willie Mitchell,1209,GL,1045.55,2037-05-31,2037-08-26,2038-05-31,,1021.88,48,Technology,4136706.24,Cheque,1,545.55,12,0
210,Jason Williams,1210,GL,2447.27,2037-06-30,2038-04-23,2038-06-30,,2568.93,10,Consulting,1696066.24,Cheque,0,1947.27,12,0
211,Jennifer Weaver,1211,GL,5938.6,2037-07-31,2037-10-05,2038-07-31,,5894.76,82,Manufacturing,6598455.07,ACH Transfer,1,5438.6,12,0
212,Kathryn Zhang,1212,GL,7227.06,2037-08-31,2038-04-09,2038-08-31,,7191.93,38,Construction,9714393.98,Credit Card,1,6727.06,12,0
213,Joel Jensen,1213,GL,6867.65,2037-09-30,,2038-09-30,2038-10-01,6636.64,19,Construction,5665669.23,ACH Transfer,0,6367.65,12,1
214,Steven Walker,1214,GL,3018.42,2037-10-31,,2038-10-31,2038-11-01,3107.41,36,Retail,7176057.44,Credit Card,0,2518.42,12,1
215,Erika Nunez,1215,GL,7409.61,2037-11-30,,2038-11-30,2038-12-01,7553.12,59,Consulting,777659.48,ACH Transfer,1,6909.61,12,1
216,Justin Gordon,1216,GL,3135.24,2037-12-31,2038-02-08,2038-12-31,,3047.69,63,Manufacturing,4234903.26,ACH Transfer,1,2635.24,12,0
217,Nicolas Taylor,1217,GL,3928.6,2038-01-31,,2039-01-31,2039-02-01,3764.53,77,Technology,1251949.0,Credit Card,1,3428.6,12,1
218,Michelle Reed,1218,GL,7718.42,2038-02-28,2038-07-12,2039-02-28,,7857.74,46,Retail,6166678.77,ACH Transfer,1,7218.42,12,0
219,Cindy Fleming,1219,GL,6846.7,2038-03-31,,2039-03-31,2039-04-01,6952.49,3,Manufacturing,9390973.37,Credit Card,1,6346.7,12,1
220,Steven Blackburn,1220,GL,8643.01,2038-04-30,2038-11-29,2039-04-30,,8447.04,74,Consulting,6651599.55,Cheque,1,8143.01,12,0
221,Jason Henderson,1221,GL,6918.52,2038-05-31,,2039-05-31,2039-06-01,7230.45,65,Manufacturing,860350.18,Cheque,0,6418.52,12,1
222,Travis Erickson,1222,GL,6114.78,2038-06-30,2038-09-22,2039-06-30,,5901.41,91,Construction,3611195.43,Cheque,1,5614.78,12,0
223,Candice Weiss,1223,GL,1843.07,2038-07-31,,2039-07-31,2039-08-01,1830.6,8,Construction,5551567.46,ACH Transfer,1,1343.07,12,1
224,Sean Turner,1224,GL,4309.44,2038-08-31,2038-11-26,2039-08-31,,4500.61,51,Retail,4091756.79,Cheque,1,3809.44,12,0
225,Joseph Herrera,1225,GL,3386.82,2038-09-30,,2039-09-30,2039-10-01,3359.63,81,Consulting,8353075.7,Credit Card,1,2886.82,12,1
226,Jeffrey Miller,1226,GL,3195.91,2038-10-31,2039-07-30,2039-10-31,,3240.18,73,Consulting,8165242.95,Cheque,0,2695.91,12,0
227,Shannon Solis,1227,GL,9757.09,2038-11-30,,2039-11-30,2039-12-01,9657.17,6,Manufacturing,6157127.1,Cheque,0,9257.09,12,1
228,Mason Green,1228,GL,4537.88,2038-12-31,,2039-12-31,2040-01-01,4435.42,89,Retail,3797233.66,ACH Transfer,1,4037.88,12,1
229,Isaac Brown,1229,GL,9028.42,2039-01-31,,2040-01-31,2040-02-01,9465.38,39,Consulting,2627830.1,Credit Card,1,8528.42,12,1
230,Austin Bradley,1230,GL,6680.25,2039-02-28,2039-08-23,2040-02-28,,6619.68,60,Construction,1148155.75,ACH Transfer,1,6180.25,12,0
231,Melanie Oconnor,1231,GL,8153.3,2039-03-31,2039-10-13,2040-03-31,,8474.62,28,Manufacturing,3613487.07,ACH Transfer,0,7653.3,12,0
232,Kristina Grimes,1232,GL,5523.73,2039-04-30,2039-10-11,2040-04-30,,5374.56,97,Technology,4190407.92,Credit Card,0,5023.73,12,0
233,Rachel Hahn,1233,GL,6192.13,2039-05-31,2039-11-07,2040-05-31,,6014.48,54,Construction,6790646.96,ACH Transfer,0,5692.13,12,0
234,Paul Velez,1234,GL,5432.66,2039-06-30,2040-02-06,2040-06-30,,5177.94,37,Retail,6615782.26,Credit Card,0,4932.66,12,0
235,Lauren Shea,1235,GL,2757.19,2039-07-31,,2040-07-31,2040-08-01,2799.01,9,Consulting,794070.58,Cheque,0,2257.19,12,1
236,Jason Gonzalez,1236,GL,7502.07,2039-08-31,2040-04-07,2040-08-31,,7403.44,82,Construction,4013067.22,Credit Card,0,7002.07,12,0
237,John Garza,1237,GL,3526.95,2039-09-30,,2040-09-30,2040-10-01,3655.46,56,Technology,1899610.79,Credit Card,1,3026.95,12,1
238,Kerry Henderson,1238,GL,1218.84,2039-10-31,,2040-10-31,2040-11-01,1215.57,59,Technology,1652445.78,Credit Card,0,718.84,12,1
239,Melissa Santos,1239,GL,6809.25,2039-11-30,2040-06-18,2040-11-30,,7128.05,85,Retail,8290291.28,ACH Transfer,0,6309.25,12,0
240,Zachary Grant,1240,GL,2594.0,2039-12-31,,2040-12-31,2041-01-01,2512.43,2,Construction,514960.65,Credit Card,1,2094.0,12,1
241,Eric Norton,1241,GL,9464.13,2040-01-31,2040-11-01,2041-01-31,,9813.0,61,Manufacturing,4249910.47,Credit Card,0,8964.13,12,0
242,Michael Hill,1242,GL,9585.36,2040-02-29,2040-08-01,2041-02-28,,9850.49,58,Construction,1765216.19,Credit Card,1,9085.36,12,0
243,Heidi Mcbride,1243,GL,9233.78,2040-03-31,2041-01-12,2041-03-31,,9483.94,60,Technology,8805369.14,Cheque,0,8733.78,12,0
244,Shaun Olson,1244,GL,4331.43,2040-04-30,,2041-04-30,2041-05-01,4480.77,40,Retail,5614701.08,Credit Card,1,3831.43,12,1
245,Joshua Ford,1245,GL,1139.11,2040-05-31,2040-12-10,2041-05-31,,1168.84,36,Retail,2390668.3,ACH Transfer,1,639.11,12,0
246,Sarah Hubbard,1246,GL,9354.87,2040-06-30,2040-08-02,2041-06-30,,9472.95,37,Manufacturing,5074030.14,Credit Card,1,8854.87,12,0
247,Andrew Cisneros,1247,GL,4853.66,2040-07-31,2040-09-06,2041-07-31,,4674.68,79,Retail,7341714.96,Credit Card,1,4353.66,12,0
248,Kayla Marshall,1248,GL,9699.89,2040-08-31,,2041-08-31,2041-09-01,9246.45,92,Retail,9585368.29,Cheque,1,9199.89,12,1
249,James Robinson,1249,GL,9672.58,2040-09-30,2040-12-15,2041-09-30,,10079.65,18,Retail,2282415.44,Credit Card,0,9172.58,12,0
250,Sandra Bridges,1250,GL,8677.09,2040-10-31,,2041-10-31,2041-11-01,8778.31,98,Retail,8873199.54,ACH Transfer,0,8177.09,12,1
251,Christopher Jones,1251,GL,3650.04,2040-11-30,,2041-11-30,2041-12-01,3758.28,63,Retail,9349610.73,Credit Card,1,3150.04,12,1
252,Natalie Whitehead,1252,GL,4465.88,2040-12-31,2041-09-19,2041-12-31,,4457.63,22,Technology,9172563.39,ACH Transfer,1,3965.88,12,0
253,Heather Dixon,1253,GL,8660.23,2041-01-31,,2042-01-31,2042-02-01,8328.81,11,Construction,6390602.13,Cheque,1,8160.23,12,1
254,Kristi Harmon,1254,GL,3852.3,2041-02-28,,2042-02-28,2042-03-01,3707.91,58,Consulting,6335224.48,Credit Card,0,3352.3,12,1
255,Jocelyn Lowe,1255,GL,2525.43,2041-03-31,2041-10-31,2042-03-31,,2572.29,57,Retail,4091785.27,Cheque,1,2025.43,12,0
256,Tracy Lopez,1256,GL,6011.21,2041-04-30,2041-11-18,2042-04-30,,5969.32,77,Consulting,7548739.03,Credit Card,1,5511.21,12,0
257,Carlos Barnes,1257,GL,9425.39,2041-05-31,2042-01-09,2042-05-31,,9143.12,4,Consulting,5359810.78,ACH Transfer,1,8925.39,12,0
258,Leslie Collins,1258,GL,7264.27,2041-06-30,,2042-06-30,2042-07-01,7258.16,86,Technology,6806636.91,Cheque,1,6764.27,12,1
259,Brian Rodriguez,1259,GL,6130.55,2041-07-31,2041-11-26,2042-07-31,,5863.39,7,Retail,4341733.25,Credit Card,0,5630.55,12,0
260,Joel Huerta,1260,GL,1874.59,2041-08-31,,2042-08-31,2042-09-01,1889.96,61,Consulting,7341814.99,ACH Transfer,1,1374.59,12,1
261,Linda Jones,1261,GL,6535.07,2041-09-30,,2042-09-30,2042-10-01,6384.11,54,Retail,8262268.02,Cheque,1,6035.07,12,1
262,Rachel Adkins,1262,GL,9910.48,2041-10-31,,2042-10-31,2042-11-01,10205.38,88,Manufacturing,1549718.94,Credit Card,0,9410.48,12,1
263,Megan Ayers,1263,GL,2260.76,2041-11-30,,2042-11-30,2042-12-01,2217.89,68,Manufacturing,8346004.18,Cheque,1,1760.76,12,1
264,Michael Fischer,1264,GL,5664.97,2041-12-31,,2042-12-31,2043-01-01,5639.6,92,Manufacturing,5448935.66,Credit Card,1,5164.97,12,1
265,Ryan Smith,1265,GL,8896.36,2042-01-31,2042-05-31,2043-01-31,,8461.88,79,Consulting,8462192.5,ACH Transfer,0,8396.36,12,0
266,Mary Pacheco,1266,GL,7666.92,2042-02-28,2042-06-17,2043-02-28,,7339.12,1,Manufacturing,4369886.89,ACH Transfer,0,7166.92,12,0
267,Robert Potts,1267,GL,7273.14,2042-03-31,,2043-03-31,2043-04-01,7194.95,55,Technology,3852500.81,Cheque,0,6773.14,12,1
268,Peter Baker,1268,GL,7322.36,2042-04-30,,2043-04-30,2043-05-01,7307.67,3,Technology,9159101.25,Cheque,1,6822.36,12,1
269,David Hernandez,1269,GL,4235.42,2042-05-31,2042-10-18,2043-05-31,,4277.78,78,Consulting,2586575.75,Credit Card,1,3735.42,12,0
270,Vincent Chavez,1270,GL,3642.33,2042-06-30,2042-11-09,2043-06-30,,3566.45,38,Retail,8457702.02,ACH Transfer,0,3142.33,12,0
271,Travis Johnson,1271,GL,8284.25,2042-07-31,,2043-07-31,2043-08-01,8445.78,1,Construction,4891803.67,Credit Card,0,7784.25,12,1
272,Danny Gillespie,1272,GL,8291.02,2042-08-31,,2043-08-31,2043-09-01,8589.6,38,Retail,5189544.88,ACH Transfer,0,7791.02,12,1
273,Tracy Burns,1273,GL,8803.65,2042-09-30,2043-02-09,2043-09-30,,9050.02,85,Retail,3153835.99,Cheque,1,8303.65,12,0
274,James Thornton,1274,GL,9219.16,2042-10-31,2043-08-11,2043-10-31,,8794.73,29,Retail,5773117.79,Credit Card,1,8719.16,12,0
275,Jeffery Lowe,1275,GL,5602.08,2042-11-30,,2043-11-30,2043-12-01,5591.16,5,Retail,3319590.84,Credit Card,0,5102.08,12,1
276,Francisco Hammond,1276,GL,5513.65,2042-12-31,2043-05-15,2043-12-31,,5295.82,74,Construction,488767.2,ACH Transfer,1,5013.65,12,0
277,Amy James,1277,GL,8184.66,2043-01-31,2043-08-04,2044-01-31,,7973.53,92,Manufacturing,2792786.19,ACH Transfer,0,7684.66,12,0
278,Gregory Garcia,1278,GL,6849.68,2043-02-28,,2044-02-28,2044-02-29,7183.03,21,Retail,163152.53,ACH Transfer,1,6349.68,12,1
279,Vincent Smith,1279,GL,7317.7,2043-03-31,,2044-03-31,2044-04-01,7056.09,71,Technology,9785712.39,Cheque,1,6817.7,12,1
280,Matthew Green,1280,GL,8162.13,2043-04-30,,2044-04-30,2044-05-01,8161.22,67,Consulting,9660897.38,Credit Card,1,7662.13,12,1
281,Christina Jones,1281,GL,9010.05,2043-05-31,2043-10-25,2044-05-31,,9116.51,47,Consulting,4012037.44,ACH Transfer,1,8510.05,12,0
282,Frank Wilkins,1282,GL,4041.96,2043-06-30,,2044-06-30,2044-07-01,4123.8,84,Technology,7310871.46,Cheque,0,3541.96,12,1
283,Carol Jackson,1283,GL,4380.25,2043-07-31,2043-08-27,2044-07-31,,4406.38,83,Retail,3523480.37,ACH Transfer,1,3880.25,12,0
284,Jillian Jones,1284,GL,1845.84,2043-08-31,,2044-08-31,2044-09-01,1755.35,35,Construction,6743822.26,Credit Card,1,1345.84,12,1
285,Blake Roberts,1285,GL,6204.52,2043-09-30,,2044-09-30,2044-10-01,6096.85,68,Manufacturing,8073757.43,ACH Transfer,0,5704.52,12,1
286,Rita Carlson,1286,GL,1323.48,2043-10-31,2044-01-01,2044-10-31,,1325.82,69,Consulting,9472886.82,Credit Card,1,823.48,12,0
287,Kimberly Dougherty,1287,GL,5190.38,2043-11-30,2044-01-16,2044-11-30,,4976.47,1,Manufacturing,4062101.53,Cheque,0,4690.38,12,0
288,Suzanne Harris,1288,GL,5883.8,2043-12-31,,2044-12-31,2045-01-01,5795.91,68,Construction,7854650.03,Cheque,0,5383.8,12,1
289,Craig Frazier,1289,GL,3578.87,2044-01-31,,2045-01-31,2045-02-01,3411.81,12,Consulting,2732691.66,ACH Transfer,1,3078.87,12,1
290,Jeffrey Smith,1290,GL,6317.5,2044-02-29,2044-05-20,2045-02-28,,6051.27,60,Manufacturing,9904289.81,Credit Card,1,5817.5,12,0
291,Roger Bates,1291,GL,1274.5,2044-03-31,,2045-03-31,2045-04-01,1261.36,27,Construction,355119.03,Credit Card,0,774.5,12,1
292,Amy Santana,1292,GL,1336.13,2044-04-30,2045-04-29,2045-04-30,,1287.06,56,Manufacturing,6074935.18,Credit Card,0,836.13,12,0
293,Aaron Burgess,1293,GL,8403.41,2044-05-31,2044-08-02,2045-05-31,,8460.17,23,Retail,6629109.22,ACH Transfer,0,7903.41,12,0
294,Lauren Wilson,1294,GL,4241.72,2044-06-30,,2045-06-30,2045-07-01,4322.09,25,Construction,6911651.02,Credit Card,1,3741.72,12,1
295,Erin Conley,1295,GL,2143.54,2044-07-31,2044-10-16,2045-07-31,,2207.97,21,Manufacturing,1291837.03,Credit Card,0,1643.54,12,0
296,Christopher Ward,1296,GL,5700.19,2044-08-31,2045-08-19,2045-08-31,,5529.27,61,Retail,9391444.86,Credit Card,0,5200.19,12,0
297,Glenda Bradley,1297,GL,7929.94,2044-09-30,2045-04-13,2045-09-30,,7666.26,63,Retail,1893714.46,Credit Card,0,7429.94,12,0
298,Tammy Parsons,1298,GL,2942.39,2044-10-31,,2045-10-31,2045-11-01,2826.04,52,Construction,6265258.69,ACH Transfer,1,2442.39,12,1
299,James Lyons,1299,GL,6606.01,2044-11-30,2044-12-21,2045-11-30,,6696.14,88,Technology,2304493.18,ACH Transfer,0,6106.01,12,0
300,Donald Williams,1300,GL,1768.13,2044-12-31,,2045-12-31,2046-01-01,1804.64,25,Consulting,3141442.53,Credit Card,1,1268.13,12,1
301,Brittany Lee,1301,GL,1465.14,2045-01-31,,2046-01-31,2046-02-01,1396.51,55,Construction,5509939.56,Credit Card,1,965.14,12,1
302,Leon Smith,1302,GL,5782.19,2045-02-28,,2046-02-28,2046-03-01,6034.42,46,Retail,4230214.84,Cheque,0,5282.19,12,1
303,Lucas Smith,1303,GL,5865.72,2045-03-31,2045-07-05,2046-03-31,,5602.92,32,Retail,1686233.45,Cheque,1,5365.72,12,0
304,Andrew Hickman,1304,GL,6736.87,2045-04-30,2045-10-12,2046-04-30,,6764.69,55,Construction,1792270.38,Credit Card,0,6236.87,12,0
305,John Gill,1305,GL,7534.82,2045-05-31,,2046-05-31,2046-06-01,7692.34,96,Technology,4239633.4,Credit Card,1,7034.82,12,1
306,Jack Wong,1306,GL,9782.67,2045-06-30,,2046-06-30,2046-07-01,10145.58,5,Consulting,7597101.48,Cheque,1,9282.67,12,1
307,Amanda Li,1307,GL,5646.7,2045-07-31,2046-07-26,2046-07-31,,5767.59,36,Manufacturing,8989850.0,Cheque,0,5146.7,12,0
308,Brandon Rodriguez,1308,GL,3906.61,2045-08-31,,2046-08-31,2046-09-01,4024.48,49,Construction,932863.86,Credit Card,0,3406.61,12,1
309,Kathleen Lyons,1309,GL,8156.68,2045-09-30,,2046-09-30,2046-10-01,8025.72,58,Consulting,3991728.68,ACH Transfer,0,7656.68,12,1
310,John Wilson,1310,GL,3437.49,2045-10-31,2045-11-12,2046-10-31,,3545.71,39,Consulting,1092431.08,ACH Transfer,1,2937.49,12,0
311,Jesus Cole,1311,GL,4950.74,2045-11-30,,2046-11-30,2046-12-01,4742.87,80,Retail,264265.56,Credit Card,1,4450.74,12,1
312,Robin Anderson,1312,GL,1706.11,2045-12-31,2046-08-20,2046-12-31,,1773.47,97,Manufacturing,6651014.96,Credit Card,0,1206.11,12,0
313,Alexander Romero,1313,GL,1228.16,2046-01-31,2046-06-11,2047-01-31,,1234.01,85,Construction,6064249.48,Cheque,0,728.16,12,0
314,Christopher Sanchez,1314,GL,9663.84,2046-02-28,,2047-02-28,2047-03-01,9970.47,61,Retail,1713889.23,Cheque,1,9163.84,12,1
315,Miguel Nunez,1315,GL,8523.82,2046-03-31,2047-01-13,2047-03-31,,8483.18,9,Retail,2414747.05,ACH Transfer,1,8023.82,12,0
316,Veronica Davis,1316,GL,7263.77,2046-04-30,2047-04-17,2047-04-30,,7368.06,6,Technology,334706.76,Credit Card,1,6763.77,12,0
317,Melissa Underwood,1317,GL,4680.58,2046-05-31,2047-01-29,2047-05-31,,4692.94,35,Consulting,8365977.34,Cheque,0,4180.58,12,0
318,Cynthia White,1318,GL,2559.65,2046-06-30,,2047-06-30,2047-07-01,2618.93,39,Construction,9749436.9,ACH Transfer,1,2059.65,12,1
319,Bryan Ray,1319,GL,2407.93,2046-07-31,,2047-07-31,2047-08-01,2307.19,22,Construction,1441049.41,ACH Transfer,0,1907.93,12,1
320,Larry Patton,1320,GL,3252.19,2046-08-31,,2047-08-31,2047-09-01,3109.21,41,Construction,2391604.62,ACH Transfer,1,2752.19,12,1
321,Marissa Lutz,1321,GL,5943.04,2046-09-30,2047-03-02,2047-09-30,,5792.74,5,Retail,8697254.29,Cheque,1,5443.04,12,0
322,Aaron Cruz,1322,GL,7431.36,2046-10-31,2047-06-10,2047-10-31,,7178.36,42,Technology,9271991.6,Cheque,0,6931.36,12,0
323,Loretta Parker,1323,GL,6941.78,2046-11-30,,2047-11-30,2047-12-01,7199.86,87,Manufacturing,4254311.09,Credit Card,0,6441.78,12,1
324,Mr. Vincent Morgan,1324,GL,3519.41,2046-12-31,,2047-12-31,2048-01-01,3420.59,81,Retail,601162.48,Credit Card,0,3019.41,12,1
325,Patricia Alexander DDS,1325,GL,9593.79,2047-01-31,2047-03-29,2048-01-31,,10050.33,76,Manufacturing,489979.15,ACH Transfer,1,9093.79,12,0
326,Paul Vargas,1326,GL,7641.07,2047-02-28,,2048-02-28,2048-02-29,7516.44,87,Technology,5782103.67,ACH Transfer,1,7141.07,12,1
327,Cynthia Parker,1327,GL,5989.19,2047-03-31,,2048-03-31,2048-04-01,5798.8,80,Consulting,3989661.58,Cheque,1,5489.19,12,1
328,Gail Owen DVM,1328,GL,6505.49,2047-04-30,,2048-04-30,2048-05-01,6693.95,67,Construction,383659.03,Cheque,0,6005.49,12,1
329,Michael Glass,1329,GL,4776.4,2047-05-31,,2048-05-31,2048-06-01,4852.21,30,Manufacturing,5874198.68,Credit Card,1,4276.4,12,1
330,Crystal Page,1330,GL,3229.58,2047-06-30,,2048-06-30,2048-07-01,3229.0,57,Retail,211895.11,Credit Card,0,2729.58,12,1
331,Sydney Forbes,1331,GL,4203.75,2047-07-31,2048-03-23,2048-07-31,,4227.02,86,Manufacturing,7894982.39,Credit Card,0,3703.75,12,0
332,Felicia Rivas,1332,GL,7820.61,2047-08-31,,2048-08-31,2048-09-01,7992.04,73,Consulting,3133684.94,Cheque,0,7320.61,12,1
333,Mercedes Young,1333,GL,1129.54,2047-09-30,,2048-09-30,2048-10-01,1098.87,29,Construction,498554.23,ACH Transfer,1,629.54,12,1
334,Louis Ramos,1334,GL,2044.65,2047-10-31,2048-04-19,2048-10-31,,2146.13,37,Manufacturing,5924686.99,Credit Card,1,1544.65,12,0
335,Victoria Guzman,1335,GL,1414.02,2047-11-30,2048-03-04,2048-11-30,,1481.16,87,Consulting,4037075.7,Credit Card,0,914.02,12,0
336,Kelsey Oneill,1336,GL,1366.56,2047-12-31,2048-04-02,2048-12-31,,1387.1,13,Retail,9740624.09,Cheque,1,866.56,12,0
337,Tara Myers,1337,GL,8699.15,2048-01-31,2048-05-05,2049-01-31,,8437.78,32,Technology,5487566.76,Credit Card,0,8199.15,12,0
338,Joanne Stout,1338,GL,7332.92,2048-02-29,,2049-02-28,2049-03-01,7465.08,46,Retail,2824867.89,ACH Transfer,0,6832.92,12,1
339,Michael Greer,1339,GL,5267.56,2048-03-31,,2049-03-31,2049-04-01,5042.21,23,Construction,7123444.76,Cheque,1,4767.56,12,1
340,Keith Hunt,1340,GL,1880.51,2048-04-30,,2049-04-30,2049-05-01,1792.25,45,Retail,2787770.83,Credit Card,0,1380.51,12,1
341,Elizabeth Gray,1341,GL,5424.54,2048-05-31,,2049-05-31,2049-06-01,5293.09,17,Retail,9052008.58,Credit Card,0,4924.54,12,1
342,Jason Wright,1342,GL,5261.25,2048-06-30,2048-08-10,2049-06-30,,5241.59,85,Retail,3809747.51,Cheque,1,4761.25,12,0
343,Patrick Erickson,1343,GL,2558.82,2048-07-31,2048-11-04,2049-07-31,,2653.05,66,Retail,5543698.77,Cheque,0,2058.82,12,0
344,Dr. Samantha Lyons MD,1344,GL,4904.66,2048-08-31,,2049-08-31,2049-09-01,5016.08,6,Construction,600673.73,Credit Card,0,4404.66,12,1
345,Thomas Taylor,1345,GL,4586.54,2048-09-30,,2049-09-30,2049-10-01,4697.86,18,Consulting,4318600.26,ACH Transfer,0,4086.54,12,1
346,William Allen,1346,GL,6542.65,2048-10-31,,2049-10-31,2049-11-01,6493.9,94,Manufacturing,8340399.04,Cheque,0,6042.65,12,1
347,Dr. Kevin Taylor,1347,GL,6715.84,2048-11-30,,2049-11-30,2049-12-01,6612.37,22,Technology,8075923.17,ACH Transfer,0,6215.84,12,1
348,Mark Rasmussen,1348,GL,1407.74,2048-12-31,2049-01-09,2049-12-31,,1389.59,33,Manufacturing,2320753.73,Credit Card,0,907.74,12,0
349,Mr. Dylan Jackson,1349,GL,4371.51,2049-01-31,,2050-01-31,2050-02-01,4584.69,30,Manufacturing,2338182.8,ACH Transfer,0,3871.51,12,1
350,John Moore,1350,GL,6632.74,2049-02-28,2050-01-01,2050-02-28,,6327.71,81,Technology,8191322.59,Credit Card,1,6132.74,12,0
351,Jennifer Baldwin,1351,GL,5528.23,2049-03-31,2049-07-03,2050-03-31,,5731.13,32,Construction,9310944.36,Credit Card,1,5028.23,12,0
352,Jamie Jenkins,1352,GL,8708.41,2049-04-30,2049-08-24,2050-04-30,,8776.92,42,Technology,1044073.12,Credit Card,0,8208.41,12,0
